latitude,longitude,land_cover_class
-89.875,119.875,15
-89.875,120.125,15
-89.875,120.375,15
-89.875,120.625,15
-89.875,120.875,15
-89.875,121.125,15
-89.875,121.375,15
-89.875,121.625,15
-89.875,121.875,15
-89.875,122.125,15
-89.875,122.375,15
-89.875,122.625,15
-89.875,122.875,15
-89.875,123.125,15
-89.875,123.375,15
-89.875,123.625,15
-89.875,123.875,15
-89.875,124.125,15
-89.875,124.375,15
-89.875,124.625,15
-89.875,124.875,15
-89.875,125.125,15
-89.875,125.375,15
-89.875,125.625,15
-89.875,125.875,15
-89.875,126.125,15
-89.875,126.375,15
-89.875,126.625,15
-89.875,126.875,15
-89.875,127.125,15
-89.875,127.375,15
-89.875,127.625,15
-89.875,127.875,15
-89.875,128.125,15
-89.875,128.375,15
-89.875,128.625,15
-89.875,128.875,15
-89.875,129.125,15
-89.875,129.375,15
-89.875,129.625,15
-89.875,129.875,15
-89.875,130.125,15
-89.875,130.375,15
-89.875,130.625,15
-89.875,130.875,15
-89.875,131.125,15
-89.875,131.375,15
-89.875,131.625,15
-89.875,131.875,15
-89.875,132.125,15
-89.875,132.375,15
-89.875,132.625,15
-89.875,132.875,15
-89.875,133.125,15
-89.875,133.375,15
-89.875,133.625,15
-89.875,133.875,15
-89.875,134.125,15
-89.875,134.375,15
-89.875,134.625,15
-89.875,134.875,15
-89.875,135.125,15
-89.875,135.375,15
-89.875,135.625,15
-89.875,135.875,15
-89.875,136.125,15
-89.875,136.375,15
-89.875,136.625,15
-89.875,136.875,15
-89.875,137.125,15
-89.875,137.375,15
-89.875,137.625,15
-89.875,137.875,15
-89.875,138.125,15
-89.875,138.375,15
-89.875,138.625,15
-89.875,138.875,15
-89.875,139.125,15
-89.875,139.375,15
-89.875,139.625,15
-89.875,139.875,15
-89.875,140.125,15
-89.875,140.375,15
-89.875,140.625,15
-89.875,140.875,15
-89.875,141.125,15
-89.875,141.375,15
-89.875,141.625,15
-89.875,141.875,15
-89.875,142.125,15
-89.875,142.375,15
-89.875,142.625,15
-89.875,142.875,15
-89.875,143.125,15
-89.875,143.375,15
-89.875,143.625,15
-89.875,143.875,15
-89.875,144.125,15
-89.875,144.375,15
-89.875,144.625,15
-89.875,144.875,15
-89.875,145.125,15
-89.875,145.375,15
-89.875,145.625,15
-89.875,145.875,15
-89.875,146.125,15
-89.875,146.375,15
-89.875,146.625,15
-89.875,146.875,15
-89.875,147.125,15
-89.875,147.375,15
-89.875,147.625,15
-89.875,147.875,15
-89.875,148.125,15
-89.875,148.375,15
-89.875,148.625,15
-89.875,148.875,15
-89.875,149.125,15
-89.875,149.375,15
-89.875,149.625,15
-89.875,149.875,15
-89.875,150.125,15
-89.875,150.375,15
-89.875,150.625,15
-89.875,150.875,15
-89.875,151.125,15
-89.875,151.375,15
-89.875,151.625,15
-89.875,151.875,15
-89.875,152.125,15
-89.875,152.375,15
-89.875,152.625,15
-89.875,152.875,15
-89.875,153.125,15
-89.875,153.375,15
-89.875,153.625,15
-89.875,153.875,15
-89.875,154.125,15
-89.875,154.375,15
-89.875,154.625,15
-89.875,154.875,15
-89.875,155.125,15
-89.875,155.375,15
-89.875,155.625,15
-89.875,155.875,15
-89.875,156.125,15
-89.875,156.375,15
-89.875,156.625,15
-89.875,156.875,15
-89.875,157.125,15
-89.875,157.375,15
-89.875,157.625,15
-89.875,157.875,15
-89.875,158.125,15
-89.875,158.375,15
-89.875,158.625,15
-89.875,158.875,15
-89.875,159.125,15
-89.875,159.375,15
-89.875,159.625,15
-89.875,159.875,15
-89.875,160.125,15
-89.875,160.375,15
-89.875,160.625,15
-89.875,160.875,15
-89.875,161.125,15
-89.875,161.375,15
-89.875,161.625,15
-89.875,161.875,15
-89.875,162.125,15
-89.875,162.375,15
-89.875,162.625,15
-89.875,162.875,15
-89.875,163.125,15
-89.875,163.375,15
-89.875,163.625,15
-89.875,163.875,15
-89.875,164.125,15
-89.875,164.375,15
-89.875,164.625,15
-89.875,164.875,15
-89.875,165.125,15
-89.875,165.375,15
-89.875,165.625,15
-89.875,165.875,15
-89.875,166.125,15
-89.875,166.375,15
-89.875,166.625,15
-89.875,166.875,15
-89.875,167.125,15
-89.875,167.375,15
-89.875,167.625,15
-89.875,167.875,15
-89.875,168.125,15
-89.875,168.375,15
-89.875,168.625,15
-89.875,168.875,15
-89.875,169.125,15
-89.875,169.375,15
-89.875,169.625,15
-89.875,169.875,15
-89.875,170.125,15
-89.875,170.375,15
-89.875,170.625,15
-89.875,170.875,15
-89.875,171.125,15
-89.875,171.375,15
-89.875,171.625,15
-89.875,171.875,15
-89.875,172.125,15
-89.875,172.375,15
-89.875,172.625,15
-89.875,172.875,15
-89.875,173.125,15
-89.875,173.375,15
-89.875,173.625,15
-89.875,173.875,15
-89.875,174.125,15
-89.875,174.375,15
-89.875,174.625,15
-89.875,174.875,15
-89.875,175.125,15
-89.875,175.375,15
-89.875,175.625,15
-89.875,175.875,15
-89.875,176.125,15
-89.875,176.375,15
-89.875,176.625,15
-89.875,176.875,15
-89.875,177.125,15
-89.875,177.375,15
-89.875,177.625,15
-89.875,177.875,15
-89.875,178.125,15
-89.875,178.375,15
-89.875,178.625,15
-89.875,178.875,15
-89.875,179.125,15
-89.875,179.375,15
-89.875,179.625,15
-89.875,179.875,15
-89.625,-179.875,15
-89.625,-179.625,15
-89.625,-179.375,15
-89.625,-179.125,15
-89.625,-178.875,15
-89.625,-178.625,15
-89.625,-178.375,15
-89.625,-178.125,15
-89.625,-177.875,15
-89.625,-177.625,15
-89.625,-177.375,15
-89.625,-177.125,15
-89.625,-176.875,15
-89.625,-176.625,15
-89.625,-176.375,15
-89.625,-176.125,15
-89.625,-175.875,15
-89.625,-175.625,15
-89.625,-175.375,15
-89.625,-175.125,15
-89.625,-174.875,15
-89.625,-174.625,15
-89.625,-174.375,15
-89.625,-174.125,15
-89.625,-173.875,15
-89.625,-173.625,15
-89.625,-173.375,15
-89.625,-173.125,15
-89.625,-172.875,15
-89.625,-172.625,15
-89.625,-172.375,15
-89.625,-172.125,15
-89.625,-171.875,15
-89.625,-171.625,15
-89.625,-171.375,15
-89.625,-171.125,15
-89.625,-170.875,15
-89.625,-170.625,15
-89.625,-170.375,15
-89.625,-170.125,15
-89.625,-169.875,15
-89.625,-169.625,15
-89.625,-169.375,15
-89.625,-169.125,15
-89.625,-168.875,15
-89.625,-168.625,15
-89.625,-168.375,15
-89.625,-168.125,15
-89.625,-167.875,15
-89.625,-167.625,15
-89.625,-167.375,15
-89.625,-167.125,15
-89.625,-166.875,15
-89.625,-166.625,15
-89.625,-166.375,15
-89.625,-166.125,15
-89.625,-165.875,15
-89.625,-165.625,15
-89.625,-165.375,15
-89.625,-165.125,15
-89.625,-164.875,15
-89.625,-164.625,15
-89.625,-164.375,15
-89.625,-164.125,15
-89.625,-163.875,15
-89.625,-163.625,15
-89.625,-163.375,15
-89.625,-163.125,15
-89.625,-162.875,15
-89.625,-162.625,15
-89.625,-162.375,15
-89.625,-162.125,15
-89.625,-161.875,15
-89.625,-161.625,15
-89.625,-161.375,15
-89.625,-161.125,15
-89.625,-160.875,15
-89.625,-160.625,15
-89.625,-160.375,15
-89.625,-160.125,15
-89.625,-159.875,15
-89.625,-159.625,15
-89.625,-159.375,15
-89.625,-159.125,15
-89.625,-158.875,15
-89.625,-158.625,15
-89.625,-158.375,15
-89.625,-158.125,15
-89.625,-157.875,15
-89.625,-157.625,15
-89.625,-157.375,15
-89.625,-157.125,15
-89.625,-156.875,15
-89.625,-156.625,15
-89.625,-156.375,15
-89.625,-156.125,15
-89.625,-155.875,15
-89.625,-155.625,15
-89.625,-155.375,15
-89.625,-155.125,15
-89.625,-154.875,15
-89.625,-154.625,15
-89.625,-154.375,15
-89.625,-154.125,15
-89.625,-153.875,15
-89.625,-153.625,15
-89.625,-153.375,15
-89.625,-153.125,15
-89.625,-152.875,15
-89.625,-152.625,15
-89.625,-152.375,15
-89.625,-152.125,15
-89.625,-151.875,15
-89.625,-151.625,15
-89.625,-151.375,15
-89.625,-151.125,15
-89.625,-150.875,15
-89.625,-150.625,15
-89.625,-150.375,15
-89.625,-150.125,15
-89.625,-149.875,15
-89.625,-149.625,15
-89.625,-149.375,15
-89.625,-149.125,15
-89.625,-148.875,15
-89.625,-148.625,15
-89.625,-148.375,15
-89.625,-148.125,15
-89.625,-147.875,15
-89.625,-147.625,15
-89.625,-147.375,15
-89.625,-147.125,15
-89.625,-146.875,15
-89.625,-146.625,15
-89.625,-146.375,15
-89.625,-146.125,15
-89.625,-145.875,15
-89.625,-145.625,15
-89.625,-145.375,15
-89.625,-145.125,15
-89.625,-144.875,15
-89.625,-144.625,15
-89.625,-144.375,15
-89.625,-144.125,15
-89.625,-143.875,15
-89.625,-143.625,15
-89.625,-143.375,15
-89.625,-143.125,15
-89.625,-142.875,15
-89.625,-142.625,15
-89.625,-142.375,15
-89.625,-142.125,15
-89.625,-141.875,15
-89.625,-141.625,15
-89.625,-141.375,15
-89.625,-141.125,15
-89.625,-140.875,15
-89.625,-140.625,15
-89.625,-140.375,15
-89.625,-140.125,15
-89.625,-139.875,15
-89.625,-139.625,15
-89.625,-139.375,15
-89.625,-139.125,15
-89.625,-138.875,15
-89.625,-138.625,15
-89.625,-138.375,15
-89.625,-138.125,15
-89.625,-137.875,15
-89.625,-137.625,15
-89.625,-137.375,15
-89.625,-137.125,15
-89.625,-136.875,15
-89.625,-136.625,15
-89.625,-136.375,15
-89.625,-136.125,15
-89.625,-135.875,15
-89.625,-135.625,15
-89.625,-135.375,15
-89.625,-135.125,15
-89.625,-134.875,15
-89.625,-134.625,15
-89.625,-134.375,15
-89.625,-134.125,15
-89.625,-133.875,15
-89.625,-133.625,15
-89.625,-133.375,15
-89.625,-133.125,15
-89.625,-132.875,15
-89.625,-132.625,15
-89.625,-132.375,15
-89.625,-132.125,15
-89.625,-131.875,15
-89.625,-131.625,15
-89.625,-131.375,15
-89.625,-131.125,15
-89.625,-130.875,15
-89.625,-130.625,15
-89.625,-130.375,15
-89.625,-130.125,15
-89.625,-129.875,15
-89.625,-129.625,15
-89.625,-129.375,15
-89.625,-129.125,15
-89.625,-128.875,15
-89.625,-128.625,15
-89.625,-128.375,15
-89.625,-128.125,15
-89.625,-127.875,15
-89.625,-127.625,15
-89.625,-127.375,15
-89.625,-127.125,15
-89.625,-126.875,15
-89.625,-126.625,15
-89.625,-126.375,15
-89.625,-126.125,15
-89.625,-125.875,15
-89.625,-125.625,15
-89.625,-125.375,15
-89.625,-125.125,15
-89.625,-124.875,15
-89.625,-124.625,15
-89.625,-124.375,15
-89.625,-124.125,15
-89.625,-123.875,15
-89.625,-123.625,15
-89.625,-123.375,15
-89.625,-123.125,15
-89.625,-122.875,15
-89.625,-122.625,15
-89.625,-122.375,15
-89.625,-122.125,15
-89.625,-121.875,15
-89.625,-121.625,15
-89.625,-121.375,15
-89.625,-121.125,15
-89.625,-120.875,15
-89.625,-120.625,15
-89.625,-120.375,15
-89.625,-120.125,15
-89.625,-119.875,15
-89.625,-119.625,15
-89.625,-119.375,15
-89.625,-119.125,15
-89.625,-118.875,15
-89.625,-118.625,15
-89.625,-118.375,15
-89.625,-118.125,15
-89.625,-117.875,15
-89.625,-117.625,15
-89.625,-117.375,15
-89.625,-117.125,15
-89.625,-116.875,15
-89.625,-116.625,15
-89.625,-116.375,15
-89.625,-116.125,15
-89.625,-115.875,15
-89.625,-115.625,15
-89.625,-115.375,15
-89.625,-115.125,15
-89.625,-114.875,15
-89.625,-114.625,15
-89.625,-114.375,15
-89.625,-114.125,15
-89.625,-113.875,15
-89.625,-113.625,15
-89.625,-113.375,15
-89.625,-113.125,15
-89.625,-112.875,15
-89.625,-112.625,15
-89.625,-112.375,15
-89.625,-112.125,15
-89.625,-111.875,15
-89.625,-111.625,15
-89.625,-111.375,15
-89.625,-111.125,15
-89.625,-110.875,15
-89.625,-110.625,15
-89.625,-110.375,15
-89.625,-110.125,15
-89.625,-109.875,15
-89.625,-109.625,15
-89.625,-109.375,15
-89.625,-109.125,15
-89.625,-108.875,15
-89.625,-108.625,15
-89.625,-108.375,15
-89.625,-108.125,15
-89.625,-107.875,15
-89.625,-107.625,15
-89.625,-107.375,15
-89.625,-107.125,15
-89.625,-106.875,15
-89.625,-106.625,15
-89.625,-106.375,15
-89.625,-106.125,15
-89.625,-105.875,15
-89.625,-105.625,15
-89.625,-105.375,15
-89.625,-105.125,15
-89.625,-104.875,15
-89.625,-104.625,15
-89.625,-104.375,15
-89.625,-104.125,15
-89.625,-103.875,15
-89.625,-103.625,15
-89.625,-103.375,15
-89.625,-103.125,15
-89.625,-102.875,15
-89.625,-102.625,15
-89.625,-102.375,15
-89.625,-102.125,15
-89.625,-101.875,15
-89.625,-101.625,15
-89.625,-101.375,15
-89.625,-101.125,15
-89.625,-100.875,15
-89.625,-100.625,15
-89.625,-100.375,15
-89.625,-100.125,15
-89.625,-99.875,15
-89.625,-99.625,15
-89.625,-99.375,15
-89.625,-99.125,15
-89.625,-98.875,15
-89.625,-98.625,15
-89.625,-98.375,15
-89.625,-98.125,15
-89.625,-97.875,15
-89.625,-97.625,15
-89.625,-97.375,15
-89.625,-97.125,15
-89.625,-96.875,15
-89.625,-96.625,15
-89.625,-96.375,15
-89.625,-96.125,15
-89.625,-95.875,15
-89.625,-95.625,15
-89.625,-95.375,15
-89.625,-95.125,15
-89.625,-94.875,15
-89.625,-94.625,15
-89.625,-94.375,15
-89.625,-94.125,15
-89.625,-93.875,15
-89.625,-93.625,15
-89.625,-93.375,15
-89.625,-93.125,15
-89.625,-92.875,15
-89.625,-92.625,15
-89.625,-92.375,15
-89.625,-92.125,15
-89.625,-91.875,15
-89.625,-91.625,15
-89.625,-91.375,15
-89.625,-91.125,15
-89.625,-90.875,15
-89.625,-90.625,15
-89.625,-90.375,15
-89.625,-90.125,15
-89.625,-89.875,15
-89.625,-89.625,15
-89.625,-89.375,15
-89.625,-89.125,15
-89.625,-88.875,15
-89.625,-88.625,15
-89.625,-88.375,15
-89.625,-88.125,15
-89.625,-87.875,15
-89.625,-87.625,15
-89.625,-87.375,15
-89.625,-87.125,15
-89.625,-86.875,15
-89.625,-86.625,15
-89.625,-86.375,15
-89.625,-86.125,15
-89.625,-85.875,15
-89.625,-85.625,15
-89.625,-85.375,15
-89.625,-85.125,15
-89.625,-84.875,15
-89.625,-84.625,15
-89.625,-84.375,15
-89.625,-84.125,15
-89.625,-83.875,15
-89.625,-83.625,15
-89.625,-83.375,15
-89.625,-83.125,15
-89.625,-82.875,15
-89.625,-82.625,15
-89.625,-82.375,15
-89.625,-82.125,15
-89.625,-81.875,15
-89.625,-81.625,15
-89.625,-81.375,15
-89.625,-81.125,15
-89.625,-80.875,15
-89.625,-80.625,15
-89.625,-80.375,15
-89.625,-80.125,15
-89.625,-79.875,15
-89.625,-79.625,15
-89.625,-79.375,15
-89.625,-79.125,15
-89.625,-78.875,15
-89.625,-78.625,15
-89.625,-78.375,15
-89.625,-78.125,15
-89.625,-77.875,15
-89.625,-77.625,15
-89.625,-77.375,15
-89.625,-77.125,15
-89.625,-76.875,15
-89.625,-76.625,15
-89.625,-76.375,15
-89.625,-76.125,15
-89.625,-75.875,15
-89.625,-75.625,15
-89.625,-75.375,15
-89.625,-75.125,15
-89.625,-74.875,15
-89.625,-74.625,15
-89.625,-74.375,15
-89.625,-74.125,15
-89.625,-73.875,15
-89.625,-73.625,15
-89.625,-73.375,15
-89.625,-73.125,15
-89.625,-72.875,15
-89.625,-72.625,15
-89.625,-72.375,15
-89.625,-72.125,15
-89.625,-71.875,15
-89.625,-71.625,15
-89.625,-71.375,15
-89.625,-71.125,15
-89.625,-70.875,15
-89.625,-70.625,15
-89.625,-70.375,15
-89.625,-70.125,15
-89.625,-69.875,15
-89.625,-69.625,15
-89.625,-69.375,15
-89.625,-69.125,15
-89.625,-68.875,15
-89.625,-68.625,15
-89.625,-68.375,15
-89.625,-68.125,15
-89.625,-67.875,15
-89.625,-67.625,15
-89.625,-67.375,15
-89.625,-67.125,15
-89.625,-66.875,15
-89.625,-66.625,15
-89.625,-66.375,15
-89.625,-66.125,15
-89.625,-65.875,15
-89.625,-65.625,15
-89.625,-65.375,15
-89.625,-65.125,15
-89.625,-64.875,15
-89.625,-64.625,15
-89.625,-64.375,15
-89.625,-64.125,15
-89.625,-63.875,15
-89.625,-63.625,15
-89.625,-63.375,15
-89.625,-63.125,15
-89.625,-62.875,15
-89.625,-62.625,15
-89.625,-62.375,15
-89.625,-62.125,15
-89.625,-61.875,15
-89.625,-61.625,15
-89.625,-61.375,15
-89.625,-61.125,15
-89.625,-60.875,15
-89.625,-60.625,15
-89.625,-60.375,15
-89.625,-60.125,15
-89.625,-59.875,15
-89.625,-59.625,15
-89.625,-59.375,15
-89.625,-59.125,15
-89.625,-58.875,15
-89.625,-58.625,15
-89.625,-58.375,15
-89.625,-58.125,15
-89.625,-57.875,15
-89.625,-57.625,15
-89.625,-57.375,15
-89.625,-57.125,15
-89.625,-56.875,15
-89.625,-56.625,15
-89.625,-56.375,15
-89.625,-56.125,15
-89.625,-55.875,15
-89.625,-55.625,15
-89.625,-55.375,15
-89.625,-55.125,15
-89.625,-54.875,15
-89.625,-54.625,15
-89.625,-54.375,15
-89.625,-54.125,15
-89.625,-53.875,15
-89.625,-53.625,15
-89.625,-53.375,15
-89.625,-53.125,15
-89.625,-52.875,15
-89.625,-52.625,15
-89.625,-52.375,15
-89.625,-52.125,15
-89.625,-51.875,15
-89.625,-51.625,15
-89.625,-51.375,15
-89.625,-51.125,15
-89.625,-50.875,15
-89.625,-50.625,15
-89.625,-50.375,15
-89.625,-50.125,15
-89.625,-49.875,15
-89.625,-49.625,15
-89.625,-49.375,15
-89.625,-49.125,15
-89.625,-48.875,15
-89.625,-48.625,15
-89.625,-48.375,15
-89.625,-48.125,15
-89.625,-47.875,15
-89.625,-47.625,15
-89.625,-47.375,15
-89.625,-47.125,15
-89.625,-46.875,15
-89.625,-46.625,15
-89.625,-46.375,15
-89.625,-46.125,15
-89.625,-45.875,15
-89.625,-45.625,15
-89.625,-45.375,15
-89.625,-45.125,15
-89.625,-44.875,15
-89.625,-44.625,15
-89.625,-44.375,15
-89.625,-44.125,15
-89.625,-43.875,15
-89.625,-43.625,15
-89.625,-43.375,15
-89.625,-43.125,15
-89.625,-42.875,15
-89.625,-42.625,15
-89.625,-42.375,15
-89.625,-42.125,15
-89.625,-41.875,15
-89.625,-41.625,15
-89.625,-41.375,15
-89.625,-41.125,15
-89.625,-40.875,15
-89.625,-40.625,15
-89.625,-40.375,15
-89.625,-40.125,15
-89.625,-39.875,15
-89.625,-39.625,15
-89.625,-39.375,15
-89.625,-39.125,15
-89.625,-38.875,15
-89.625,-38.625,15
-89.625,-38.375,15
-89.625,-38.125,15
-89.625,-37.875,15
-89.625,-37.625,15
-89.625,-37.375,15
-89.625,-37.125,15
-89.625,-36.875,15
-89.625,-36.625,15
-89.625,-36.375,15
-89.625,-36.125,15
-89.625,-35.875,15
-89.625,-35.625,15
-89.625,-35.375,15
-89.625,-35.125,15
-89.625,-34.875,15
-89.625,-34.625,15
-89.625,-34.375,15
-89.625,-34.125,15
-89.625,-33.875,15
-89.625,-33.625,15
-89.625,-33.375,15
-89.625,-33.125,15
-89.625,-32.875,15
-89.625,-32.625,15
-89.625,-32.375,15
-89.625,-32.125,15
-89.625,-31.875,15
-89.625,-31.625,15
-89.625,-31.375,15
-89.625,-31.125,15
-89.625,-30.875,15
-89.625,-30.625,15
-89.625,-30.375,15
-89.625,-30.125,15
-89.625,-29.875,15
-89.625,-29.625,15
-89.625,-29.375,15
-89.625,-29.125,15
-89.625,-28.875,15
-89.625,-28.625,15
-89.625,-28.375,15
-89.625,-28.125,15
-89.625,-27.875,15
-89.625,-27.625,15
-89.625,-27.375,15
-89.625,-27.125,15
-89.625,-26.875,15
-89.625,-26.625,15
-89.625,-26.375,15
-89.625,-26.125,15
-89.625,-25.875,15
-89.625,-25.625,15
-89.625,-25.375,15
-89.625,-25.125,15
-89.625,-24.875,15
-89.625,-24.625,15
-89.625,-24.375,15
-89.625,-24.125,15
-89.625,-23.875,15
-89.625,-23.625,15
-89.625,-23.375,15
-89.625,-23.125,15
-89.625,-22.875,15
-89.625,-22.625,15
-89.625,-22.375,15
-89.625,-22.125,15
-89.625,-21.875,15
-89.625,-21.625,15
-89.625,-21.375,15
-89.625,-21.125,15
-89.625,-20.875,15
-89.625,-20.625,15
-89.625,-20.375,15
-89.625,-20.125,15
-89.625,-19.875,15
-89.625,-19.625,15
-89.625,-19.375,15
-89.625,-19.125,15
-89.625,-18.875,15
-89.625,-18.625,15
-89.625,-18.375,15
-89.625,-18.125,15
-89.625,-17.875,15
-89.625,-17.625,15
-89.625,-17.375,15
-89.625,-17.125,15
-89.625,-16.875,15
-89.625,-16.625,15
-89.625,-16.375,15
-89.625,-16.125,15
-89.625,-15.875,15
-89.625,-15.625,15
-89.625,-15.375,15
-89.625,-15.125,15
-89.625,-14.875,15
-89.625,-14.625,15
-89.625,-14.375,15
-89.625,-14.125,15
-89.625,-13.875,15
-89.625,-13.625,15
-89.625,-13.375,15
-89.625,-13.125,15
-89.625,-12.875,15
-89.625,-12.625,15
-89.625,-12.375,15
-89.625,-12.125,15
-89.625,-11.875,15
-89.625,-11.625,15
-89.625,-11.375,15
-89.625,-11.125,15
-89.625,-10.875,15
-89.625,-10.625,15
-89.625,-10.375,15
-89.625,-10.125,15
-89.625,-9.875,15
-89.625,-9.625,15
-89.625,-9.375,15
-89.625,-9.125,15
-89.625,-8.875,15
-89.625,-8.625,15
-89.625,-8.375,15
-89.625,-8.125,15
-89.625,-7.875,15
-89.625,-7.625,15
-89.625,-7.375,15
-89.625,-7.125,15
-89.625,-6.875,15
-89.625,-6.625,15
-89.625,-6.375,15
-89.625,-6.125,15
-89.625,-5.875,15
-89.625,-5.625,15
-89.625,-5.375,15
-89.625,-5.125,15
-89.625,-4.875,15
-89.625,-4.625,15
-89.625,-4.375,15
-89.625,-4.125,15
-89.625,-3.875,15
-89.625,-3.625,15
-89.625,-3.375,15
-89.625,-3.125,15
-89.625,-2.875,15
-89.625,-2.625,15
-89.625,-2.375,15
-89.625,-2.125,15
-89.625,-1.875,15
-89.625,-1.625,15
-89.625,-1.375,15
-89.625,-1.125,15
-89.625,-0.875,15
-89.625,-0.625,15
-89.625,-0.375,15
-89.625,-0.125,15
-89.625,0.125,15
-89.625,0.375,15
-89.625,0.625,15
-89.625,0.875,15
-89.625,1.125,15
-89.625,1.375,15
-89.625,1.625,15
-89.625,1.875,15
-89.625,2.125,15
-89.625,2.375,15
-89.625,2.625,15
-89.625,2.875,15
-89.625,3.125,15
-89.625,3.375,15
-89.625,3.625,15
-89.625,3.875,15
-89.625,4.125,15
-89.625,4.375,15
-89.625,4.625,15
-89.625,4.875,15
-89.625,5.125,15
-89.625,5.375,15
-89.625,5.625,15
-89.625,5.875,15
-89.625,6.125,15
-89.625,6.375,15
-89.625,6.625,15
-89.625,6.875,15
-89.625,7.125,15
-89.625,7.375,15
-89.625,7.625,15
-89.625,7.875,15
-89.625,8.125,15
-89.625,8.375,15
-89.625,8.625,15
-89.625,8.875,15
-89.625,9.125,15
-89.625,9.375,15
-89.625,9.625,15
-89.625,9.875,15
-89.625,10.125,15
-89.625,10.375,15
-89.625,10.625,15
-89.625,10.875,15
-89.625,11.125,15
-89.625,11.375,15
-89.625,11.625,15
-89.625,11.875,15
-89.625,12.125,15
-89.625,12.375,15
-89.625,12.625,15
-89.625,12.875,15
-89.625,13.125,15
-89.625,13.375,15
-89.625,13.625,15
-89.625,13.875,15
-89.625,14.125,15
-89.625,14.375,15
-89.625,14.625,15
-89.625,14.875,15
-89.625,15.125,15
-89.625,15.375,15
-89.625,15.625,15
-89.625,15.875,15
-89.625,16.125,15
-89.625,16.375,15
-89.625,16.625,15
-89.625,16.875,15
-89.625,17.125,15
-89.625,17.375,15
-89.625,17.625,15
-89.625,17.875,15
-89.625,18.125,15
-89.625,18.375,15
-89.625,18.625,15
-89.625,18.875,15
-89.625,19.125,15
-89.625,19.375,15
-89.625,19.625,15
-89.625,19.875,15
-89.625,20.125,15
-89.625,20.375,15
-89.625,20.625,15
-89.625,20.875,15
-89.625,21.125,15
-89.625,21.375,15
-89.625,21.625,15
-89.625,21.875,15
-89.625,22.125,15
-89.625,22.375,15
-89.625,22.625,15
-89.625,22.875,15
-89.625,23.125,15
-89.625,23.375,15
-89.625,23.625,15
-89.625,23.875,15
-89.625,24.125,15
-89.625,24.375,15
-89.625,24.625,15
-89.625,24.875,15
-89.625,25.125,15
-89.625,25.375,15
-89.625,25.625,15
-89.625,25.875,15
-89.625,26.125,15
-89.625,26.375,15
-89.625,26.625,15
-89.625,26.875,15
-89.625,27.125,15
-89.625,27.375,15
-89.625,27.625,15
-89.625,27.875,15
-89.625,28.125,15
-89.625,28.375,15
-89.625,28.625,15
-89.625,28.875,15
-89.625,29.125,15
-89.625,29.375,15
-89.625,29.625,15
-89.625,29.875,15
-89.625,30.125,15
-89.625,30.375,15
-89.625,30.625,15
-89.625,30.875,15
-89.625,31.125,15
-89.625,31.375,15
-89.625,31.625,15
-89.625,31.875,15
-89.625,32.125,15
-89.625,32.375,15
-89.625,32.625,15
-89.625,32.875,15
-89.625,33.125,15
-89.625,33.375,15
-89.625,33.625,15
-89.625,33.875,15
-89.625,34.125,15
-89.625,34.375,15
-89.625,34.625,15
-89.625,34.875,15
-89.625,35.125,15
-89.625,35.375,15
-89.625,35.625,15
-89.625,35.875,15
-89.625,36.125,15
-89.625,36.375,15
-89.625,36.625,15
-89.625,36.875,15
-89.625,37.125,15
-89.625,37.375,15
-89.625,37.625,15
-89.625,37.875,15
-89.625,38.125,15
-89.625,38.375,15
-89.625,38.625,15
-89.625,38.875,15
-89.625,39.125,15
-89.625,39.375,15
-89.625,39.625,15
-89.625,39.875,15
-89.625,40.125,15
-89.625,40.375,15
-89.625,40.625,15
-89.625,40.875,15
-89.625,41.125,15
-89.625,41.375,15
-89.625,41.625,15
-89.625,41.875,15
-89.625,42.125,15
-89.625,42.375,15
-89.625,42.625,15
-89.625,42.875,15
-89.625,43.125,15
-89.625,43.375,15
-89.625,43.625,15
-89.625,43.875,15
-89.625,44.125,15
-89.625,44.375,15
-89.625,44.625,15
-89.625,44.875,15
-89.625,45.125,15
-89.625,45.375,15
-89.625,45.625,15
-89.625,45.875,15
-89.625,46.125,15
-89.625,46.375,15
-89.625,46.625,15
-89.625,46.875,15
-89.625,47.125,15
-89.625,47.375,15
-89.625,47.625,15
-89.625,47.875,15
-89.625,48.125,15
-89.625,48.375,15
-89.625,48.625,15
-89.625,48.875,15
-89.625,49.125,15
-89.625,49.375,15
-89.625,49.625,15
-89.625,49.875,15
-89.625,50.125,15
-89.625,50.375,15
-89.625,50.625,15
-89.625,50.875,15
-89.625,51.125,15
-89.625,51.375,15
-89.625,51.625,15
-89.625,51.875,15
-89.625,52.125,15
-89.625,52.375,15
-89.625,52.625,15
-89.625,52.875,15
-89.625,53.125,15
-89.625,53.375,15
